DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
06-06-24,"โรงพยาบาลเกาะสมุย ",HP,"Sticker ติดยา 8 แบบ",89014,800,0.43,344,"stk ขาวมัน","cmyk1 side",,,แตงโม,"Digital Print",แตงโม,สาว,N,06-06-24,
06-06-24,"The Ritz-Carlton",H,"Room Service Tray",88541,2000,3.8,7600,"การ์ดขาว 240g.","1สี คือ เทา","ปั๊มพับ 4 จุด",,pl,"ตัด 11",ศร,สาว,N,06-06-24,
06-06-24,Atmos,R,"Menu Drink",89182,25,320,8000,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน เย็บมุงหลังคา",,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,Atmos,R,"Menu Food",89181,25,350,8750,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  ปั๊มพับ เย็บมุงหลังคา",,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Zazen Boutique Resort & Spa",H,"Store Requisition",88927,100,90,9000,"เคมี 3 ใบ ขาว ชมพู เหลือง","1สี คือ ดำ","รันเลขที่0001-5000 /ล.01-100 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด/6*8/2ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"บริษัท แทรกเตอร์",,"ใบเสร็จรับเงิน / ใบกำกับภาษี",88801,20,150,3000,"เคมี 2 ใบ ขาว ฟ้า ","1สี คือ ดำ","รันเลขที่0001-1000 /ล.01-20 ปรุหัว 1 ใบ เย็บ 50 ใบ/ชุด/9*12/1ดวง",,แตงโม,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"Outrigger Beach Resort ",,"Menu Lunch & Dinner",89123,50,90,4500,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  ",,แตงโม,"Digital Print",แตงโม,สาว,N,06-06-24,
06-06-24,Victor,,"Name Card",89010,200,5,1000,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  ",,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,Samahita,,STK,89322,5,70,350,pp-ด้าน,"น 4 cmyk","วงกลมอย่างละ 1 / สีเหลี่ยมอย่างละ 1",,แตงโม,"Digital Print",แตงโม,ตา,N,06-06-24,
06-06-24,เพชรบัญชา,,"Flyer 8/5",89208,7000,0.90,6300,"อาร์ต 115g.","น 4 cmyk",-,,โอ๋,MO4,ศร+ต้น,ตา,N,06-06-24,
06-06-24,"Sand Sea Resort & Spa",H,"food order",89082,100,55,5500,"เคมี 3 ใบ เขียว-เหลือง-ขาว","น 1 น้ำเงิน","ปรุหัว 2 ใบ No.5001-10000 +เย็บ 50ใบ/ชุด ล.101-200",,PL,"ตัด 5",เมฆ,ตา,O,06-06-24,
06-06-24,Socaitel,,"Key Card Folder",89127,1000,6.90,6900,"การ์ดขาว 240g","น 4 cmyk",ไดคัท+บล็อคเก่า,,PL,GTO4,แอร์,ตา,O,06-06-24,
06-06-24,"Melia ",,ริชแบนด์,89337,100,9,900,ริสแบนด์สำเร็จรูป,"น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,06-06-24,
06-06-24,"RS Ruangsri",,"Flyer A5 Full Moon Party",89207,"3 รีม",400,1200,"ktv เหลือง 80 แกรม",ดำ,,,หญิง,บริการอื่นๆ,"หญิง โรเนียว",สาว,N,06-06-24,
06-06-24,"โรงพยาบาลเกาะสมุย ",HP,"Anesthes Record",89006,100,110,11000,"เคมี 2 ใบ ขาว เขียว","1สี คือ ดำ","กาว 50 ใบ/ชุด/8*12/1ดวง",,pl,"ตัด 5",ต้น,สาว,N,06-06-24,
06-06-24,Anavana,,NC,88898,100,4,400,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",แป๊ก,ตา,N,06-06-24,
06-06-24,เพชรบัญชา,,"Flyer A5",89323,7000,0.9,6300,"อาร์ต 115g.","4 สี",,,pl,MO4,"ศร + ต้น",สาว,N,06-06-24,
06-06-24,"Celes Samui",,ซองจดหมาย,88944,2000,3,6000,ซองขาว9/125ฝาขนาน,"น 1 ดำ",-,,PL,"ตัด 11",ศร,ตา,O,06-06-24,
06-06-24,Hyatt,,"Consserver Card",89046,1000,3.4,3400,"RDV  270g.","1สี คือ เทา",,,ปัด,GTO,ต้น,สาว,N,06-06-24,
06-06-24,Rockestra,,"STK logo",89263,5,65,325,pp-เงา,"น 4 cmyk","ขนาด 3*5.5 / ตัดเป็นดวง",,แตงโม,"Digital Print",แตงโม,ตา,N,06-06-24,
06-06-24,"Kamalaya Koh Samui",H,"pillow menu",88556,100,40,4000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบPVC ด้าน 2ด้าน + ปั๊มพับ ",,ปัด,"Digital Print",ปัด,ตา,N,06-06-24,
06-06-24,"โรงพยาบาลเกาะสมุย ",HP,"Post anesthetic car unit",89007,100,110,11000,"เคมี 2 ใบ ขาว ฟ้า ","1สี คือ ดำ","กาวหัว 100 ใบ/เล่ม/8*12/1 ดวง",,pl,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"โรงพยาบาลเกาะสมุย ",HP,"Brochure 3 พับ",88611,5000,3.6,18000,"อาร์ต 157g.","4 สี",พับ,,โอ๋,MO4,"ศร + แอร์",สาว,N,06-06-24,
06-06-24,"Four Seasons Resort",H,"Sticker 7 Day 7 Colour",89036,4700,0.5,2350,"Sticker ขาวมัน","cmyk 1 side ",,,ปัด,"Digital Print","laser ",สาว,N,06-06-24,
06-06-24,"เพ็ญศิริ (ร้านอาหาร)",R,"Menu Drink",89201,20,90,1800,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  ",,ปัด,"Digital Print",ปัด,สาว,N,06-06-24,
06-06-24,"  Annie",,"Sticker Kefin",88932,37,55,2035,"PP ด้าน","4 สี",,,แป๊ก,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Saona Collection",O,Voucher,88950,50,13.5,675,"อาร์ต 300g.","4 สี",,,โอ๋,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"North Coast",,"Tag ติดขวดไวน์",88922,100,6,600,"อาร์ต 210g.","4 สี","เจาะรู + ผูกเชือก",,แตงโม,"Digital Print",แตงโม,สาว,N,06-06-24,
06-06-24,เพชรบัญชา,,"Flyer A5",89135,7000,0.9,6300,"อาร์ต 115g.","4 สี",,,pl,MO4,แป๊ก,สาว,N,06-06-24,
06-06-24,ห้างทองขวัญศิริ,O,บัตรรับจำนำ,89069,20,80,1600,"ธรรมดา การ์ดฟ้า 120g.","1 สี คือ น้ำเงิน","รันเลขที่3001-4000เย็บ 50 ใบ/ชุด/3*8/2ดวง",,pl,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"Lamai Bay View",,"Menu Beverage",89047,15,250,3750,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  เย็บมุงหลังคา",,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Samui Journey",,"Flyer A5",89105,5000,1.75,8750,"อาร์ต 260g.","4 สี",,,pl,MO4,"ศร + แอร์",สาว,N,06-06-24,
06-06-24,"กิ่งกาชาด อ.เกาะสมุย",O,ตั๋วนาวา,88775,100,55,5500,"ปอนด์ขาว 80g","1สี คือ แดง","ปรุ 5 จุด No.001-100 ทุกเล่ม ",,โอ๋,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,Kimton,,Miscellanous,89111,50,100,5000,"เคมี 3 ใบ ขาว เหลือง ฟ้า","1สี คือ ดำ","รันเลขที่17001-19500 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด/6*9/2ดวง",,pl,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"Anantara Rasananda (Koh Phangan)",H,"Sticker ทิชชู่ โรล",89119,15,45,675,"PP Matt","4 สี",ไดคัท,,โอ๋,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Peace Resort ",H,"Sticker Minibar",89077,5000,1.02,5000,"pp matt","น 4 cmyk",,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,K.Jra,,"Name Card",88530,100,10,1000,,"4 สี",ปั๊มทอง,,โอ๋,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Sand Sea Beach Resort CO.LTD",,"Name Card",88748,1000,2.5,2500,"อาร์ต 300g.","4 สี",,,ปัด,"Digital Print",ปัด,สาว,N,06-06-24,
06-06-24,Maraleina,,"Purchase Request",89102,20,145,2900,"เคมี 2 ใบ ขาว เหลือง","1สี คือ ดำ","รันเลขที่1001-2000/ล.21-40 ปรุหัว เย็บ 50 ใบ/ชุด/8*12/1ดวง",,pl,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"The Privilege Hotel",,"Food Order",89031,100,52,5200,"เคมี 3 ใบ ขาว ชมพู เหลือง","1สี คือ ดำ","รันเลขที่5001-10000/ล.101-200 ปรุหัว 2 ใบ /4*6/4ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,K.อรนิชา,,"Sticker ขนมปัง",88941,50,45,2250,"PP ด้าน","4 สี",,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Garrya Tongsai Bay samui",,"Name Card",88780,600,4.5,2700,"Brisk 270g","4 สี",,,ปัด,"Digital Print","laser ",สาว,N,06-06-24,
06-06-24,"Lamai Bay View",,"Menu Food",89048,12,350,4200,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  เย็บมุงหลังคา",,ปัด,"Digital Print","laser ",สาว,N,06-06-24,
06-06-24,"Sala Chaweng",,"Taxi Card",89002,5000,1.3,6500,"Signature  270g.","ด้านหน้า 2 สี คือ เทา ดำ",,,pl,GTO,ต้น,สาว,N,06-06-24,
06-06-24,"U Samui",,"Note Pad",89028,1000,7,7000,"Cug 90g.","2 สี คือ ม่วง เทา","เข้าเล่ม 10 ใบ/เล่ม",,ปัด,GTO,ต้น,สาว,N,06-06-24,
06-06-24,คุณเอ็ม,,"Post Card",89078,175,8,1400,"Brisk 270g","น 4 cmyk ล 4 cmyk",,,แป็ก,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"กิ่งกาชาด อ.เกาะสมุย",O,ตั๋วกาชาด,88774,2000,9.5,19000,"อาร์ต 128g.","4 สี","ตีปรุ 1 จุด No.10000-29999 เข้าเล่ม 10ใบ/เล่ม",,โอ๋,MO4,"ศร + แอร์",สาว,N,06-06-24,
06-06-24,K.May,,"Menu Standy A5",88947,4,150,600,"อาร์ต 300g.","4 สี",,,โอ๋,"Digital Print",โอ๋,สาว,N,06-06-24,
06-06-24,K.Jularat,,"Poster A3",89100,330,16,5280,"อาร์ต 210g.","4 สี",,,แป็ก,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,ไอติมพะงัน,,"Sticker ไอติม",88942,20,55,1100,"PP ด้าน","4 สี",,,โอ๋,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,เพชรบัญชา,,"Flyer A5",89126,7000,0.9,6300,"อาร์ต 115g.","cmyk 1 side",,,ao,MO4,"ศร + แอร์",สาว,N,06-06-24,
06-06-24,"The Wedding Bliss",O,"Wedding Card",89097,1-7-1-73-15-1-1,600-15-600-10-15-15-100,2375,"การ์ด 180g","น 4 cmyk ล 4 cmyk",,,โอ๋,"Digital Print",โอ๋,สาว,N,06-06-24,
06-06-24,กาละแมแม่พิณ,O,"Sticker กาละแม",88949,10,50,500,"Sticker ขาวมัน","4 สี",,,โอ๋,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Seen Beach Club",H,"Flyer A5",89125,500,6.5,3250,"อาร์ต 157g.","4 สี",,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,Napasai,,"Breakfast Menu",88980,496,47,23321,"Brisk 270g","4 สี",ไดคัท,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"วรรณิศา (นา) ซีฟู๊ด",O,บิลเงินสด,88933,50,50,2500,"ปอนด์ 55g","1สี คือ ดำ","ปรุหัว เย็บ 100 ใบ/ชุด/6*8/2 ดวง",,pl,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"Hello Koh Samui",,"Brochure 4 พับ",89136,2500,5,12500,"อาร์ต 157g.","4 สี 2ด้าน",พับ,,ปัด,MO4,"ศร + แอร์",สาว,N,06-06-24,
06-06-24,Napasai,,Envelope,88982,2000,4.9,9800,"ซองสำเร็จรูป Wove B/W 120g.","1สี คือ เทา",,,pl,"ตัด 11",ศร,สาว,N,06-06-24,
06-06-24,"Bophut Resort & Spa",H,"Letter Head",89050,2000,2.6,5200,"แบงค์ครีม 100g","4 สี",,,pl,GTO4,แอร์,สาว,N,06-06-24,
06-06-24,Hyatt,,"note pad a6",89045,4000,1.8,7200,"ปอนด์ขาว 80g","2 สี คือ ม่วง เทา",ไม่เข้าเล่ม,,pl,GTO,ต้น,สาว,N,06-06-24,
06-06-24,"Four Seasons Resort",H,"cahier remitance envelope",89342,1000,3.20,3200,"ซอง BA 5*10 น้ำตาล","น 1 ดำ",-,,PL,"ตัด 11",ศร,ตา,O,06-06-24,
06-06-24,"Banana Fan Sea Koh Samui ",,"Name Card",89156,200,4.5,900,"Brisk 270g","4 สี 2ด้าน",,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,Napasai,,"TV Guide",88981,500,14,7000,"RDV  270g.","4 สี",ปั๊มพับ,,ปัด,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"Amari Koh Samui",H,"Sticker- Passed",89061,5,70,350,"PP ด้าน","4 สี",,,แป๊ก,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,"The Ritz-Carlton",H,"Long Bill",88536,100,75,7500,"เคมี 2 ใบ ขาวบนบาง-ขาวล่างหนา","น 1 ดำ","กาวหัว 50 ชุด + No.001-5000 ล.01-100",,"ปัด new PL","ตัด 5",เมฆ,ตา,N,06-06-24,
06-06-24,"PK Travel Tour Samui",,Voucher,89049,20,120,2400,"เคมี 3 ใบ ขาว ฟ้า ชมพู","1สี คือ ดำ","รันเลขที่0001-1000 /6*8/2ดวง",,แตงโม,"ตัด 5",ต้น,สาว,N,06-06-24,
06-06-24,"Vana Belle Resort Koh Samui",,"Pillow Menu",89067,100,12,100,"อาร์ตมัน 300g.","cmyk 1 side ",,,แป๊ก,"Digital Print",แป๊ก,สาว,N,06-06-24,
06-06-24,นาคออม,,การ์ดบวช+ซอง,89269,200,8,1600,"การ์ดขาว 240g","น 4 cmyk","ซองชมพู 5*7 นิ้ว",,แตงโม,"Digital Print",แป๊ก,ตา,N,06-06-24,
06-06-24,"Four Seasons Resort",H,"Activity Glance",89113,300,16,4800,"อาร์ต 157g.","4 สี",พับ,,โอ๋,"Digital Print",โอ๋,สาว,N,06-06-24,
06-06-24,"บ.สตูดิโอ ฟิกเกอร์ เอท จำกัด",O,"ใบเสร็จรับเงิน / ใบกำกับภาษี",89057,20,120,2400,"เคมี 3 ใบ ขาว ฟ้า เหลือง","1สี คือ ดำ","รันเลขที่001-1000/ล.01-20 6*8/2ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,06-06-24,
06-06-24,"Samui Home Clinic",O,"Letter Head",89016,3000,1.5,4500,"ปอนด์ขาว 80g","2 สี คือ เขียว เทา",,,pl,GTO,ต้น,สาว,N,06-06-24,
06-06-24,"Kamalaya Koh Samui",H,"STK mulbery tea",86863,2000,6,12000,pp-ด้าน,"น 4 cmyk",-,,ปัด,"Digital Print",ปัด,ตา,O,06-06-24,
06-06-24,"Avani Samui (Sunset Coast)",H,"Transfer Voucher",88869,3000,60,3000,"เคมี 3 ใบ ขาว ชมพู ฟ้า","1สี คือ ดำ","รันเลขที่5001-7500/ล.101-150/4*6 นิ้ว/4 ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,06-06-24,
07-06-24,Painball,,Flyer,89114,5000,1.9,9500,"อาร์ต 157g.","4 สี",,,โอ๋,GTO4,แอร์,สาว,N,07-06-24,
07-06-24,"ห.จ.ก. โพธิ์เสด็จเจริญฟาร์ม",,"ใบเสร็จรับเงิน ",89150,100,70,7000,"เคมี 2 ใบ ขาว ชมพู","1 สี คือ น้ำเงิน","รันเลขที่001-5000/ล.01-100 6*8/2ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,07-06-24,
07-06-24,"Amari Koh Samui",H,"Sticker Product",89175,10140,0.42,4258.8,"PP ด้าน","4 สี",dicut,,แป๊ก,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,"โรงพยาบาลเกาะสมุย ",HP,"Brochure โปรแกรมสุขภาพ",88612,5000,2.4,12000,"อาร์ต 157g.","4 สี 2ด้าน",พับ,,โอ๋,GTO4,"ศร + ต้น",สาว,N,07-06-24,
07-06-24,"Srifah Star Tour",,"Booking Voucher",89267,50,60,3000,"เคมี 2 ใบ ขาว เหลือง","1 สี คือ น้ำเงิน","รันเลขที่5001-7500 5*7/4ดวง",,โอ๋,"ตัด 5",เมฆ,สาว,N,07-06-24,
07-06-24,"Sala Samui Resort & Spa(เชิงมน)",H,"Gilf Order Authorization",89147,100,75,7500,"เคมี 3 ใบ ขาว เหลือง ชมพู","1สี คือ ดำ","รันเลขที่86301-91300 ปรุข้าง 2 ใบ 5*7/4ดวง",,pl,"ตัด 5",เมฆ,สาว,N,07-06-24,
07-06-24,"Silavadee Pool Spa Resort",H,"Sticker Logo",89596,500,2.5,1250,"PVC ใส","4 สี 2ด้าน",,,โอ๋,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,นาคเอก,,"การ์ด + ซอง 5 x 7 นิ้ว",89279,600,7,4200,"การ์ดขาว 240g.","4 สี",,,แตงโม,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,"Royal Beach",,"Receipt / Tax invoice",89215,50,75,3750,"เคมี 3 ใบ ขาว เขียว เหลือง","1 สี คือ น้ำเงิน",รันเลขที่8751-11250/ล.176-225/5*7/4ดวง,,โอ๋,"ตัด 5",เมฆ,สาว,N,07-06-24,
07-06-24,"ปทุมมา + รวิน",,การ์ดแต่งงาน,89592,50,10,500,"อาร์ต 300g.","4 สี",,,แตงโม,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,เพชรบัญชา,,Flyer,89232,7000,0.9,6300,"อาร์ต 115g.","4 สี",,,pl,MO4,"ศร + ต้น",สาว,N,07-06-24,
07-06-24,Hyatt,,"Envelope Logo",89132,2000,8,16000,"การ์ดขาว 120g.","2 สี คือ ม่วง เทา","ไดคัท + ติดเทปกาว",,ปัด,GTO,ต้น,สาว,N,07-06-24,
07-06-24,"Santiburi Koh samui",,"Letter Head",89632,3000,2,6000,"Wove Signature 90g.","1 สี คือ น้ำตาลอมแดง",,,pl,"ตัด 11",ศร,สาว,N,07-06-24,
07-06-24,"Four Seasons Resort",H,"stk 7 วัน 7 สี + freezing ",88516,7000,,3250,pp-ด้าน,"น 4 cmyk","freezing 500 ",,โอ๋,"Digital Print",แป๊ก,ตา,N,07-06-24,
07-06-24,คลินิคหมอระพีพรรณ,O,"Name Card",89663,500,3,1500,"art 300 g ","cmyk 2 side",,,แป๊ก,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,"My Hair Beauty & Salon",O,"Menu + ออกแบบ",89134,2+ค่าออกแบบ,"150 ",800,"อาร์ต 350g.","4 สี 2ด้าน","เคลือบ PVC มัน 2 ด้าน  ",,แตงโม,"Digital Print",แตงโม,สาว,N,07-06-24,
07-06-24,นายธนภัทร,,การ์ดบวช+ซอง,89336,200,8,1600,"การ์ดขาว 240g","น 4 cmyk","ซองครีม 5*7",,แตงโม,"Digital Print",แป๊ก,ตา,N,07-06-24,
07-06-24,เพชรบัญชา,,"ใบปลิว ",89559,7000+7000,0.90,12600,"อาร์ต 115g.","น 4 cmyk",-,,โอ๋,MO4,ศร+แอร์,ตา,N,07-06-24,
07-06-24,"Black Jack Bar",R,"captain order",89120,100,46,4600,"ธรรมดา ขาว 55 g","น 1 ดำ","ปรุหัว 1 ใบ No.001-10000 +เย็บ 100ใบ/ชุด ล.01-100",,"โอ๋ new PL","ตัด 5",เมฆ,ตา,O,07-06-24,
07-06-24,คลินิคหมอระพีพรรณ,O,"Card + Poster",89277,"Card 200-100-100, Poster 1",6-5-4-80,2180,"อาร์ต 300g.","4 สี","เคลือบ PVC ด้าน 2 ด้าน  ",,แตงโม,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,"Paradise Beach Resort",H,NC,89187,100,4.50,450,"pvc cream 210 g","น 4 cmyk ล 4 cmyk",-,,โอ๋,"Digital Print",แป๊ก,ตา,O,07-06-24,
07-06-24,"บ.สมุยเอลลิเฟนท์ ฮาเว่น",O,"ใบเสร็จรับเงิน / ใบกำกับภาษี",89564,50,105,5250,"เคมี 3 ใบ ขาว ฟ้า เหลือง","1สี คือ ดำ","รันเลขที่4501-7000/ล.91-140 6*8/2ดวง",,pl,"ตัด 5",เมฆ,สาว,N,07-06-24,
07-06-24,K.Anton,,NC,89561,100,4.50,450,"อาร์ต 300g.","น 4 cmyk","ชื่อละ 50 ใบ",,ปัด,"Digital Print",แป๊ก,ตา,N,07-06-24,
07-06-24,"The Fair House Beach Resort & Hotel",H,"Name Card",89274,200,4.5,900,"อาร์ต 300g.","4 สี 2ด้าน",,,แตงโม,"Digital Print",แป๊ก,สาว,N,07-06-24,
07-06-24,"Sala Samui Resort & Spa(เฉวง)",H,"breakfast coupon sexy fish",89149,5000,0.60,3000,"อาร์ต 157g.","น 1 ดำ ล 1 ดำ",-,,โอ๋,GTO,ต้น,ตา,O,07-06-24,
07-06-24,"Renaissance Resort & Spa",H,"กระดาษรองถังขยะ ",89586,1000,0.8,800,"ปอนด์ขาว 80g",,ไดคัท,,นรินทร์,บริการอื่นๆ,นรินทร์,สาว,N,07-06-24,
07-06-24,สนามควายศาลาพ่อตาทุ่งใหญ่,,ตัว-ใบปลิว,89311,50,12,600,"art 157","cmyk 1 side ",,,โอ๋,"Digital Print",เมฆ,สาว,N,07-06-24,
07-06-24,"Kamalaya Koh Samui",H,Sticker-Mullbery,89669,300,6,1800,"PP ด้าน","4 สี",ไดคัท,,ปัด,"Digital Print",แป๊ก,สาว,N,07-06-24,
