DATE,HOTEL/FIRM,CODE,"JOB DESCRIPTION",JOB.,QTY,PRICE,AMOUNT,PAPER,COLOR,งานหลังพิมพ์,จำนวนเที่ยววิ่ง,ช่างอาร์ต,เครื่องพิมพ์,ช่างพิมพ์,COOR,NEW/OLD,วันที่เสร็จ,TEL.
17-12-24,K.Juliette,,"Print Card A4",03466,8,"35 ใน",280,"อาร์ต 300g.","น 4 cmyk ",-,,แตงโม,"Digital Print","laser ",สาว,N,17-12-24,
17-12-24,"Juice Queen (คุณวารุณี)",,"Print Sticker + Plasswood 60 x 170 cm.",03110,1,"1400 นอก",1400,"Sticker PP","น 4 cmyk ","ติด Plasswood 3มม. เคลือบด้าน",,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,17-12-24,
17-12-24,"Krua Bophut",R,"Print Photo Paper  17.3"" x 31""",03040,1,"400 นอก",400,"Photo Paper","น 4 cmyk ",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,17-12-24,
17-12-24,"Four Seasons Resort",H,"Print Photo Paper 42.5 x 53.5 cm.",03039,10,"300 นอก",3000,"Photo Paper","น 4 cmyk ",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,17-12-24,
17-12-24,"Seen Beach Club",H,"Backlite 92 x142 cm. Marc Vedo",03480,1,"1600 นอก",1600,"Backlite ","น 4 cmyk ",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,17-12-24,
17-12-24,"Explora Koh Samui",,"Envelope Logo",91163,1000,"6.75 นอก",6750,"ปอนด์ขาว 100g","น 4 cmyk ","ไดคัท บล็อคเก่า ประกอบติดกาว ",,Pl,MO4,"ศร + ต้น",สาว,N,17-12-24,
17-12-24,"Baan Leam Sai Beach Resort",,"Envelope Logo 9/125",91494,2000,"2.7 นอก",5400,"ซองขาว 9/125 ฝาขนาน","น 1 น้ำเงิน",-,,Pl,"ตัด 11",ศร,สาว,N,17-12-24,
17-12-24,โรงพยาบาลวัฒนแพทย์สมุย,,"Brochure A4 สุขภาพดีรับปีใหม่",91067,1000,"5.4 นอก",5400,"อาร์ต 157g.","น 4 cmyk ล 4 cmyk",-,,Pl,GTO4,แอร์,สาว,N,17-12-24,
17-12-24,"Jungle Experience",O,"Flyer A3/A4",91012,120-70,"20-4 นอก",2680,"อาร์ต 157g.","น 4 cmyk ",-,,ปัด,"Digital Print","laser ",สาว,N,17-12-24,
17-12-24,"Jungle Experience",O,"Flyer A6",91012,7400,"0.65 นอก",4810,"อาร์ต 157g.","น 4 cmyk ","แพ็คมัดย่อยก้อนละ 500 ใบ เครื่องรัด",,Pl,GTO4,แอร์,สาว,N,17-12-24,
17-12-24,"Jungle Experience",O,"Ticket ",91013,4700,"1.5 นอก",4700,"อาร์ต 157g.","น 4 cmyk ","รายละเอียดในคำสั่งลูกค้า หน้า1",,Pl,GTO4,แอร์,สาว,N,17-12-24,
17-12-24,"Baan Leam Sai Beach Resort",,"Envelope Logo A4",91495,1000,"6.5 นอก",1000,"ซองขาวมาตรฐาน A4 ","น 1 น้ำเงิน",-,,Pl,GTO,ต้น,สาว,N,17-12-24,
17-12-24,"The Ritz-Carlton",H,"Welcome Card",91170,2000,"4 นอก",8000,"การ์ดขาว 240g.","น 2 ฟ้า ดำ ล 1 ฟ้า",ปั๊มพับ,,Pl,GTO,ต้น,สาว,N,17-12-24,
17-12-24,"NL Ice ",,บิลจำหน่ายน้ำแข็งแช่และยูนิต,91075,100,"70 นอก",7000,"เคมี 3 ใบ ขาว ชมพู ฟ้า","น 1 น้ำเงิน","รันเลขที่40001-45000/ล.801-900 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,17-12-24,
17-12-24,"Lamai Bay View",,"Beverage Order",91980,50,"85 นอก",4250,"เคมี 3 ใบ ขาว ฟ้า ชมพู","น 1 ดำ","รันเลขที่001-2500/ล.01-50 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,17-12-24,
17-12-24,"Phakaon Ruangsri Travel & Tour",,Voucher,91982,25,"120 นอก",3000,"เคมี 3 ใบ ขาว ฟ้า ชมพู","น 1 ดำ","รันเลขที่001-1250/ล.01-25 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เดียร์,สาว,N,17-12-24,
17-12-24,"Sand Sea Resort & Spa",H,"Captain Order Food",91165,100,"55 นอก",5500,"เคมี 3 ใบ เขียว เหลือง ขาว","น 1 น้ำเงิน","รันเลขที่15001-20000 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,17-12-24,
17-12-24,"Burirasa Phangan",,Minibar,91617,50,"80 นอก",4000,"เคมี 3 ใบ ขาว ชมพู เขียว","น 1 น้ำตาล","รันเลขที่2501-5000/ล.51-100 กาวหัว 50 ใบ/ชุด",,Pl,"ตัด 5",เมฆ,สาว,N,17-12-24,
17-12-24,"Banana Fan Sea Resort",H,"Miscellaneous Charge Voucher",91087,50,"60 นอก",3000,"เคมี 2 ใบ ขาว เขียว","น 1 ดำ","รันเลขที่5001-7500 ปรุข้าง 1 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เดียร์,สาว,N,17-12-24,
17-12-24,"Sala Chaweng",,"Transportation Voucher",91597,50,100,5000,"เคมี 3 ใบ ขาว เหลือง ฟ้า","น 1 เทา","รันเลขที่30001-32500/ล.601-650 ปรุหัว 2 ใบ เย็บ 50 ใบ/ชุด",,Pl,"ตัด 5",เดียร์,สาว,N,17-12-24,
18-12-24,"Samui Villa & Home",,"Staff Handbook A5",89455,150-10,"95 นอก",15200,"ปก อาร์ต 300g. ด้านใน ปอนด์ 100g.","น 4 cmyk ล 1 ดำ","เคลือบ PVC ด้าน 2 ด้าน  เฉพาะปก",,แตงโม,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"โรงเตี้ยม เกาะสมุย",,"Print Menu A3 + เคลือบแข็ง",91044,91044,"900 นอก",5400,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบแข็ง + เข้าเล่มห่วงเหล็ก",,ปัด,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,Silavadee,,"Hosekeeping Distrub",91064,1000,"3.3 นอก",3300,"Laid Vellum 100g.","น 4 cmyk ",-,,โอ๋,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Tasala Cabana",,"Name Card K.Khwanduan Suban",91015,300,"5 นอก",1500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ",,โอ๋,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,K.Pavel,,"Print Menu A4 Lime",91049,6,"50 ใน",300,"อาร์ต 300g.","น 4 cmyk ",-,,แตงโม,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,Maraleina,,"Print Booklet English / Korean",91129,70-45,"180 นอก",20700,"ปกอาร์ตมัน 210g. ในปอนด์ 100g.","น 4 cmyk ล 4 cmyk","ปั๊มพับ สันกาวติดปก",,โอ๋,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Link Lounge Rooftop",,"Print Menu Drink",91180,100,"50 นอก",5000,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ปั๊มพับ",,แตงโม,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Link Lounge Rooftop",,"Print Menu Food",91181,100,"55 นอก",5500,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ปั๊มพับ",,แตงโม,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Manga Sushi",,"Flyer A5",91196,16,"18.75 นอก",300,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,แตงโม,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"OZO Chaweng Samui",H,"Print Colour A3 Sticker Product",91058,40,"70 นอก",2800,"PP ด้าน","น 4 cmyk ",-,,โอ๋,"Digital Print",,สาว,N,18-12-24,
18-12-24,"Dara Agency",O,"Print Menu/ตัวอย่าง",91183,30-2,"135-300 นอก",4650,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Conrad Koh Samui",H,"Print Card คุณติ๊ก",92017,11,"100 นอก",1100,"PVC ครีม 210g.","น 4 cmyk ","เคลือบ PVC ด้าน 2 ด้าน  ",,โอ๋,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Bar Baguette",O,"Print Menu A4",92043,140,"20 นอก ",2800,"อาร์ต 157g.","น 4 cmyk ",-,,โอ๋,"Digital Print","laser ",สาว,N,18-12-24,
18-12-24,"Sala Phangan",,"Print Sticker + Plasswood A4",03470,30,"150 นอก",4500,"Sticker ขาวด้าน","น 4 cmyk ",-,,แตงโม,อิ้งเจ็ท,"laser ",สาว,N,18-12-24,
18-12-24,"Sala Cheongmon",,"Vinyl Logo 2 x 3 m. ",03477,1,"600 นอก",600,Vinyl,"น 4 cmyk ",-,,แตงโม,อิ้งเจ็ท,ต้อม,สาว,N,18-12-24,
18-12-24,Santiburi,,"Print Photo Paper 54 x 54 cm. Dear Guests",03238,3,"250 นอก",750,"Photo Paper","น 4 cmyk ",-,,แตงโม,อิ้งเจ็ท,ต้อม,สาว,N,18-12-24,
18-12-24,"Anantara Lawana Resort & Spa",H,"Print Sticker + Plasswood A2 Crab Shake ",03473,2,"350 นอก",700,"Sticker ขาวด้าน","น 4 cmyk ","ติด Plasswood ",,แตงโม,อิ้งเจ็ท,ต้อม,สาว,N,18-12-24,
18-12-24,"Coco Tam's (Summer)",R,"Print Sticker + Plasswood A3 Menu Summer",03467,30,"350 นอก",10500,"Sticker ขาวมัน","น 4 cmyk ",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,18-12-24,
18-12-24,"W Koh Samui ",H,"Vinyl Made The List",03491,1,"1500 นอก",1500,Vinyl,"น 4 cmyk ",-,,แตงโม,อิ้งเจ็ท,ต้อม,สาว,N,18-12-24,
18-12-24,Hyatt,,"Print Photo Paper A2 ",03458,6,"250 นอก",1500,"Photo Paper","น 4 cmyk ",-,,แตงโม,อิ้งเจ็ท,"laser ",สาว,N,18-12-24,
19-12-24,"HL Rent",,"ตัด Sticker",03108,100-100-50,"12-12-17 ใน",3250,"Custom Cutting",-,-,,-,บริการอื่นๆ,-,สาว,N,19-12-24,
19-12-24,คลินิคหมอระพีพรรณ,O,"ตัด Sticker Anomaly Scan",03234,1,"200 นอก",200,"Custom Cutting",-,-,,-,บริการอื่นๆ,-,สาว,N,19-12-24,
19-12-24,"Bangkok Air Catering Samui Co.,Ltd.",O,"ตรายางหมึกในตัวน้ำเงิน วันเปิดใช้ วันหมดอายุ",2419,2,"450 นอก",900,-,-,-,,เป๊ก,บริการอื่นๆ,-,สาว,N,19-12-24,
19-12-24,คุณกวาง,O,โรเนียวซองจดหมาย,92044,500,"2 ใน",1000,"ซองขาว 9/125 ฝาขนาน","น 1 ดำ",-,,-,บริการอื่นๆ,"เก๋,หญิง",สาว,N,19-12-24,
19-12-24,"The Ritz-Carlton",H,"Valet Parking Ticket",91190,2000,"4 นอก",8000,"การ์ดขาว 240g.","น 1 เทา ล 1 เทา","ปรุ 2 จุด No.0001-2000 เจาะรู ผูกเชือก",,Pl,"ตัด 11",ศร,สาว,N,19-12-24,
19-12-24,Intercontinental,H,"Envelope Remittance",91034,2000,"3.9 นอก",7800,"ซองน้ำตาล BA 5 x 10","น 1 ดำ ล 1 ดำ",-,,Pl,"ตัด 11",ศร,สาว,N,19-12-24,
19-12-24,เพชรบัญชา,,"Flyer มวย หน้า-หลัง",92126,6000,"1.25 ใน",7500,"อาร์ต 115g.","น 4 cmyk ล 4 cmyk",-,,Pl,MO4,ศร,สาว,N,19-12-24,
19-12-24,"Explora Koh Samui",,"Note Pad A5",91971,1000,"23.5 นอก",23500,"ปอนด์ TPI 100g.","น 2 เทา ฟ้า","เข้าเล่ม 50 ใบ/เล่ม",,"Pl แตงโม",MO4,"ศร + ต้น",สาว,N,19-12-24,
19-12-24,Lexi,,"Brochure 3 พับ",91061,20000,"1.6 นอก",32000,"อาร์ตมัน 157g.","น 4 cmyk ล 4 cmyk",พับ,,"Pl แตงโม",MO4,"ศร + ต้น",สาว,N,19-12-24,
19-12-24,"Half Moon Festival",,"Coupon 50 Bath/ 100 Bath",91054,400,"50 นอก",20200,"อาร์ต 128g.","น 4 cmyk ","ปรุ 1 ที่ เย็บ 100 ใบ No.001-5000",,Pl,MO4,ศร,สาว,N,19-12-24,
19-12-24,"Sala Chaweng",,"Breakfast Voucher Sexy Fish",90274,5000,"0.6 นอก",3000,"อาร์ต 157g.","น 1 เทา ล 1 เทา","ตัด คาด 500 ใบ",,Pl,GTO,ต้น,สาว,N,19-12-24,
19-12-24,"Bophut Resort & Spa",H,"With Our Compliments",91651,2000,"4 นอก",8000,"Pop Set Cream 240g.","น 1 น้ำตาล ล 1 น้ำตาล","ปั๊มพับ พับ มัดย่อย 50 ใบ/มัด",,Pl,GTO,ต้น,สาว,N,19-12-24,
19-12-24,Hyatt,,"Note Pad A6",91152,4000,"0.7 นอก",2800,"ปอนด์ขาว 100g","น 1 เทา",-,,Pl,GTO,ต้น,สาว,N,19-12-24,
19-12-24,"The Ritz-Carlton",H,"Departure Baggage Claim",91189,2000,"2.85 นอก",5700,"การ์ดขาว 240g.","น 1 ดำ ล 1 ดำ","ปรุ 1 จุด ตีเลข 2 จุด No.17501-19500 เจาะรู ผูกเชือก",,Pl,GTO,ต้น,สาว,N,19-12-24,
19-12-24,"Samui Aksorn ",O,สมุดรับงาน,91135,20,,0,"เคมี 2 ใบ ขาว ฟ้า ","น 1 ดำ",,,Pl,"ตัด 5",เมฆ,สาว,N,19-12-24,
19-12-24,"The Ritz-Carlton",H,"Long Bill Beach Bar",91182,50,"75 นอก",3750,"เคมี 2 ใบ ขาวบาง ขาวหนา ","น 1 ดำ","รันเลขที่5001-7500/ล.101-150 กาว 50 ใบ/ชุด",,Pl,"ตัด 5",เดียร์,สาว,N,19-12-24,
19-12-24,วิสาหกิจชุมชนรีไซเคิล,,"Free School Manual",91197,50,"450 นอก",22500,"ปกอาร์ต 350g. ในอาร์ต 128g.","น 4 cmyk ล 4 cmyk","ปกเคลือบ PVC ด้าน 2 ด้าน เข้าเล่มเจาะรูใส่ห่วงเหล็ก",,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,ร้านสินธุ์,,"Print Menu Chirstmas",91645,10,"75 นอก",750,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ",,แตงโม,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,ร้านสินธุ์,,"Print Menu A3 พับ A4",91338,18,"195 นอก",3510,"PVC ครีม 210g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน เย็บด้ายสีขาว",,แตงโม,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,ร้านสินธุ์,,"Print Menu ตัวอย่าง",90639,1-1,"700-500 นอก",1200,"EVT 216g/GVG 104g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  เย็บมุงหลังคา",,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Phetcharat marina",,"Ticket New Year/ Full Moon",91998,300-250,"18.5 นอก",10175,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบแข็ง + เจาะรู",,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Noona and Sun",,"Print Menu Pizza",91039,20,"60 นอก",1200,"อาร์ต 300g.","น 4 cmyk ล 4 cmyk","เคลือบ PVC ด้าน 2 ด้าน  ",,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Noona and Sun",,"Print Menu Wine A4/ Sticker A3",92111,50-5,"50-70 นอก",2850,"อาร์ต 300g.","น 4 cmyk ","เคลือบ PVC ด้าน 2 ด้าน  ",,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,Hyatt,,"Name Card 6 แบบ",91958,1500,"4 นอก",6000,"RDV  270g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Chaweng Cove Resotel",H,"Room Division Card",91815,100,"22 นอก",2200,"Brisk 270g","น 4 cmyk ","ปั๊มพับ ติดเทป",,แตงโม,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Chaweng Cove Resotel",H,"Print Sticker Minibar",91084,10,"70 นอก",700,"PP ด้าน","น 4 cmyk ",-,,โอ๋,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,K.Jean,,"Print A3 / A4 /A6",92046,3-3-100,"70-10-8 ใน",1040,"อาร์ต 300g.","น 4 cmyk ",-,,แตงโม,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Four Seasons Resort",H,"Kids Activity Booklet",91008,200,"18 นอก",3600,"PP ด้าน","น 4 cmyk ล 4 cmyk",พับ,,โอ๋,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"My Cafe's & Restaurant",,"Print Sticker Food Label",91140,4,"60 นอก",240,"PP ด้าน","น 4 cmyk ",-,,โอ๋,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Chaweng Cove Resotel",H,"Bedsheet and Towel",91814,100,"9 นอก",900,"Brisk 270g","น 4 cmyk ",ตัด,,แตงโม,"Digital Print","laser ",สาว,N,19-12-24,
19-12-24,"Baan Leam Sai Beach Resort",,"Print Post Card",91996,1000,"4.85 นอก",4850,"การ์ดขาว 240g.","น 4 cmyk ล 4 cmyk",-,,ปัด,"Digital Print","laser ",สาว,N,19-12-24,
20-12-24,ตม.สมุย,G,"Print Sticker + Foamboard 20 x 215 cm.",03044,2300,"2300 นอก",2300,"Sticker PP","น 4 cmyk ",-,,โอ๋,อิ้งเจ็ท,ต้อม,สาว,N,20-12-24,
